ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
12728,1.2913146990261968,2.339338265915284,3.1899081522359563,3.8802257694848494,4.440483568812264,4.89518556954945,5.264219092550122,5.563724572793218,5.806801494277893,6.004081322715454,6.164192494399875,6.294137798495026,6.39960065832384,6.485193707497267,6.554660532867794,6.611039407947728,6.656796178007749,6.693932108856976,6.724071416291254,6.7485323044888865,6.768384620363158
12729,4.985710908172993e-11,1.6957369807951037e-11,3.0219214009906785e-11,2.2350707866799478e-11,2.4276969696208305e-11,2.178013475737366e-11,2.139143496096493e-11,2.0105436554586933e-11,1.9300174709047115e-11,1.8339081473192015e-11,1.7511702735786893e-11,1.668205949440706e-11,1.5909890389358865e-11,1.516510579707175e-11,1.4459026323890313e-11,1.3784056374522821e-11,1.3141406326835568e-11,1.2528345477882417e-11,1.1944055967536468e-11,1.138693742906925e-11,1.0855841333841129e-11
12730,2.883004473542708e-07,4.5578102671359734e-07,5.530744742956175e-07,6.095945495103451e-07,6.424284040161731e-07,6.615023701709276e-07,6.725828902727676e-07,6.79019827652814e-07,6.827591975067398e-07,6.849314862954725e-07,6.86193420462455e-07,6.869265080013026e-07,6.873523759694379e-07,6.875997727899716e-07,6.877434914807156e-07,6.878269810826619e-07,6.878754821759927e-07,6.879036576134058e-07,6.87920025394396e-07,6.879295338272417e-07,6.879350575017848e-07
12731,8.474095337097916e-09,8.759842916040728e-09,4.273599723867468e-09,-9.50146344355478e-10,-4.2981061000204104e-09,-5.111215262793177e-09,-4.128800086665076e-09,-2.558991450422605e-09,-1.3453297450445912e-09,-8.668076232285954e-10,-1.015609718778071e-09,-1.4550335578570253e-09,-1.866374985092721e-09,-2.0811187421560203e-09,-2.0899868318542716e-09,-1.9781355903069832e-09,-1.8469073586012967e-09,-1.7623194197233117e-09,-1.741348832929792e-09,-1.7656883420261712e-09,-1.8050491518248318e-09
12732,0.08441261187772638,0.1498121843537863,0.19297654098397532,0.22060427133708702,0.23817164518017464,0.24932592628004127,0.25640600619653536,0.2608997080030437,0.2637518005435165,0.2655619794115094,0.2667108709762731,0.26744005394880255,0.26790285462050384,0.26819658673995633,0.2683830137767332,0.2685013360088828,0.2685764332204338,0.2686240962088694,0.2686543471385602,0.26867354691551903,0.2686857327041555
12733,3.684604913129956,2.149788495204379,3.6536937242967737,2.268274033019579,3.613061457927289,2.3643338179039404,3.568266013311683,2.4439232707372796,3.5226786699352353,2.5110892604311728,3.4782816513152284,2.568626292760787,3.436180545787105,2.618502062620675,3.3969329559593984,2.6621339627732885,3.3607587675864274,2.700569222242098,3.3276742128666563,2.734602683554046,3.2975769244502775
12734,5.547108787771116,5.183436009190978,4.891405856454527,4.656904911840981,4.468600065545631,4.3173908019891405,4.195969384351093,4.098467681648035,4.020173569991933,3.9573032020898777,3.9068181390815435,3.8662785069463204,3.8337250807301757,3.807584597884274,3.7865937246385575,3.769738000809155,3.756202812325701,3.74533402204788,3.7366063562124427,3.7295980186709135,3.723970306058845
12735,4.890984474362156,3.4421425967000303,4.01893036127368,3.1404866533616116,3.5118876374835506,2.9785555151464544,3.216625244124348,2.8924011884460814,3.0444151230186964,2.847068774083348,2.9438101809385073,2.823549938384062,2.8849377997567416,2.8115714059224484,2.850426987012335,2.8056218502136243,2.8301610078197976,2.8027712644744986,2.8182386001319366,2.8014794378582053,2.8112118115567313
12736,0.1886072537958825,0.34282839676457416,0.43079399721068146,0.48096835536217736,0.5095871131850939,0.5259108556204981,0.5352216918470811,0.5405324636618966,0.54356165422896,0.5452894625045834,0.5462749803751897,0.5468371060965368,0.5471577348096474,0.5473406169795374,0.5474449304321263,0.547504429378347,0.547538366751845,0.5475577241588765,0.5475687653553029,0.5475750631005704,0.5475786552471026
12737,-8.551584845192329e-35,-3.0195017418829225e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12738,0.07476830965831836,0.08443108439419333,0.10414400659816943,0.10907786653441673,0.11458363449630082,0.11651360301737845,0.11812268219583666,0.11880724203015827,0.11929307638190188,0.11952491681921036,0.11967485649595017,0.11975148746443641,0.11979841878097523,0.11982340813543123,0.119838227421591,0.11984631376733834,0.11985101846023465,0.11985362341173586,0.11985512189653301,0.11985595885158364,0.11985643706947766
12739,0.057082703440391444,0.6012191314447488,0.4414654625811296,0.8167101851386296,0.5899795408529133,0.8901337149697572,0.6508526970781503,0.9115050327229303,0.6789003698970044,0.9140586154951289,0.694412665522185,0.9100465670754112,0.704917688758024,0.9039686548213658,0.7132248907716016,0.8974616369950457,0.7203978438225793,0.8911060853372323,0.7268530483681165,0.8850940022956177,0.7327661583519672
12740,1.06230207220686e-43,1.4180731844005545e-43,1.4382194347504543e-43,1.3705037902626918e-43,1.2834882440542868e-43,1.1958913277149043e-43,1.1125857959483135e-43,1.034614831420708e-43,9.619778476651998e-44,8.944042207807422e-44,8.315671794007394e-44,7.731419941549754e-44,7.188209301975539e-44,6.683162543098999e-44,6.213599987353562e-44,5.77702897818549e-44,5.371131645346239e-44,4.993752876302171e-44,4.642888950913755e-44,4.3166769240361754e-44,4.013384740019257e-44
12741,0.0007594324959804729,0.0013129000399241155,0.0016354069623255596,0.0018115205369936456,0.0019055338670905014,0.0019552994808145936,0.0019815588036264705,0.001995397917800819,0.0020026879628197883,0.0020065274596023784,0.002008549493995014,0.002009614351027126,0.0020101751273478518,0.0020104704429150123,0.0020106259615250534,0.0020107078604389263,0.0020107509898792883,0.002010773702616012,0.002010785663550084,0.0020107919623921756,0.0020107952794752118
12742,13.12426333324857,11.8802796544288,11.05527291409032,10.508130589643041,10.145267223122243,9.904617182210457,9.745018700980125,9.63917340332499,9.568977077211239,9.52242305630496,9.491548550721433,9.471072658919384,9.457493100731645,9.448487173060364,9.442514465252126,9.438553380968012,9.4359264001731,9.434184193342382,9.433028766303524,9.432262490096482,9.431754297708967
12743,0.028248002198206473,0.04634826961153651,0.05421433628305292,0.056863349632745704,0.05752153403266725,0.05759330665896837,0.057552341586890834,0.05751661064354278,0.05749912757873915,0.057492645581551365,0.05749080188826666,0.057490476870270174,0.057490512185525255,0.05749057775312091,0.057490615100811604,0.057490630369530324,0.05749063521906472,0.05749063630927917,0.05749063636716451,0.05749063626022448,0.057490636184053916
12744,0.21814534980174985,0.36422407927661216,0.42996979436397087,0.45251745949462296,0.45794953644978487,0.45827183943907024,0.4576889766901825,0.45725127992949,0.457043880435484,0.45696935301741065,0.4569499408968227,0.45694789969615784,0.45694938703204474,0.45695068313277987,0.4569513323668675,0.45695157655123786,0.4569516446084879,0.4569516542793722,0.456951650748779,0.45695164696262447,0.45695164494637647
12745,2.1426895215265462,1.4239170228989533,1.0125170859049952,0.8548868602249946,0.8409045689596658,0.8810072389901238,0.9250571556159625,0.9545145581738412,0.9683324055200321,0.9718125992271606,0.9705053453493676,0.9680372259126334,0.9660660166136211,0.9649776882164632,0.964584493645515,0.9645708195968833,0.9646916196001585,0.9648146020314672,0.9648938275436882,0.9649294512024179,0.9649373034604833
12746,0.08454826587589316,0.10228229910101268,0.12341050549758331,0.13149359237049024,0.13753932027269633,0.14047172153674253,0.1423316091115986,0.14332550263086868,0.1439169230039019,0.1442456163174207,0.1444363333130026,0.14454401422508326,0.1446058689646066,0.14464101451837028,0.14466112220182212,0.14467257626520827,0.14467911893116073,0.14468284964935796,0.14468497930376625,0.14468619415442413,0.14468688746563088
12747,0.01630459171977361,0.028549660851106773,0.03620255307051017,0.0401034555076533,0.041486197952752844,0.04146638861242378,0.04084924995283158,0.04011938626031854,0.039511013206413995,0.03909637435573441,0.03886138488326177,0.03875818812103723,0.03873557159960291,0.03875280187743059,0.03878312319812255,0.038812005842015225,0.03883354886015042,0.038846927947934054,0.03885368941785898,0.03885603710067154,0.03885594409505317
12748,1.9555450081332432e-58,2.711011130361336e-59,-3.659596719362882e-59,-3.5781972804916326e-59,-1.6519919821561971e-59,-2.100186898612806e-60,3.236116357432626e-60,3.0771909083270275e-60,1.3946639251116047e-60,1.6081049832342636e-61,-2.8575464953232463e-61,-2.6451084423082984e-61,-1.1766428399322099e-61,-1.2134437777365269e-62,2.5198678615278687e-62,2.2726518714566446e-62,9.920293541953308e-63,8.985197749719204e-64,-2.2192735342846734e-63,-1.9517494125340933e-63,-8.357950828842908e-64
12749,0.9752999179485844,0.762084191231419,0.542007632154066,0.48158778425964427,0.6084841966783676,0.806187514848882,0.9178830169799177,0.869060771319194,0.7144331600463121,0.5822843941832548,0.5696297463019977,0.6726435848613541,0.800812162178496,0.854793630967514,0.8022241247775301,0.6946061278265833,0.619145197116162,0.6290803738811139,0.7073838112369503,0.7874393942639017,0.808757409755722
12750,4.957581070385366,3.5306282500889976,2.5088895692483044,2.0829731739097985,2.0971781718490363,2.3033155869524813,2.5121736854112506,2.6376639266578428,2.674883571161206,2.657381083314502,2.622388223217502,2.5937118633195007,2.579486881275368,2.577514180349118,2.581843698945566,2.587250428326871,2.5909512130311394,2.5923868934925465,2.59222370948532,2.5914084684180096,2.5906305302188097
12751,0.06374817655216207,0.1101186603820818,0.13456291869729392,0.1455892862140941,0.15004928120542,0.1516873650140995,0.15222925773609078,0.15238482474500967,0.15241905125410507,0.15242128747549896,0.15241792860944672,0.15241515963503,0.15241363473896638,0.15241292886198254,0.15241263752553375,0.15241252842645187,0.15241249150427402,0.15241248053861783,0.15241247794034077,0.15241247764762902,0.15241247781318
12752,3.8231616379996845e-14,3.5338876539478583e-15,2.8123627032651404e-15,2.2381537697953963e-15,1.7811828792330136e-15,1.4175131718330669e-15,1.1280950517475642e-15,8.977683389930481e-16,7.144681551875949e-16,5.685929460930988e-16,4.525015369816484e-16,3.6011287578869837e-16,2.865874979648209e-16,2.280740276499545e-16,1.8150743649975086e-16,1.4444849264149723e-16,1.1495598984138217e-16,9.148506404431377e-17,7.280627094543368e-17,5.794118574822563e-17,4.611115172244572e-17
12753,1.0553706305979769,0.5936770367351106,0.368021365295479,0.25773072507490985,0.20382547535235987,0.17747894275594694,0.16460190789521295,0.15830817545821155,0.15523207382324977,0.15372860964466725,0.15299378199443947,0.15263463032110303,0.1524590926635035,0.15237329752032824,0.15233136460010405,0.15231086961946236,0.15230085256772216,0.15229595667016949,0.15229356376919742,0.15229239422367477,0.1522918226008849
12754,-1.1377589021583426e-17,4.192351396882462e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12755,16.07635415508681,16.65217196933755,16.297959706650097,15.285116786311242,14.378056063412377,14.257309778973552,15.008979053392622,16.06353347811872,16.627305862041187,16.279791137110337,15.287250300200787,14.398771476621555,14.28094303572941,15.017766053012597,16.050962042245672,16.60294055995728,16.261997400012294,15.289351929909806,14.419074596933143,14.304095409565505,15.026365092259613
12756,142.26669257840044,144.94778095296886,140.06119660681046,131.3187971094234,125.30713787505523,126.52530696383842,134.01808088943577,142.1237573862095,144.75206582176628,139.95996634140178,131.3875403961827,125.49328178874407,126.688412460399,134.0357951666001,141.9835917489968,144.56015910590943,139.8607176638011,131.45496062104715,125.67581001738775,126.84833762448513,134.05315025252628
12757,4.211661230409915,3.7059392920810774,2.9801874560066883,2.5342230132980013,2.5655038534710495,2.9288686832360815,3.3154236472820275,3.4837955932954863,3.3891796240696705,3.158657462341758,2.9684340965456224,2.923623129797629,3.0130659217183204,3.1468504125023133,3.231841316845164,3.2292109953349986,3.163716423293608,3.0918289836359594,3.0589864756554714,3.074857095377811,3.1169087647571834
12758,3.917075272791341,4.266507534521768,3.9793613728018773,3.354420674946465,2.8119780754714383,2.634370844030194,2.8398840636588334,3.230586934893294,3.5494254078343888,3.635577339918199,3.492403780005623,3.249546314925135,3.0634006896805914,3.0246196449208123,3.1223340811552696,3.2724590089048724,3.3803385256950693,3.3954941362810493,3.329885978048102,3.2375820071390757,3.1755675542229005
12759,23.813823732099912,22.49719808454245,21.616624475508306,21.027687230995472,20.63379957138822,20.370363203869616,20.194174084869047,20.07633687831098,19.997526067926238,19.944816537422906,19.909563827898435,19.885986430851837,19.870217610270625,19.859671250889605,19.852617730582185,19.847900259184737,19.844745162805083,19.842634999896564,19.841223699902937,19.840279807057524,19.83964852121635
12760,16.084135347103693,14.518825809357686,13.239928604769387,12.195037469525337,11.341335169923337,10.64383895068752,10.073967022176767,9.608367344431748,9.227960714326656,8.917158943739604,8.66322609148264,8.455756573746104,8.286248767224585,8.147756632162004,8.034605079630074,7.942157419446333,7.866625359282716,7.804913769165439,7.75449385017272,7.713299510075483,7.679642699633328
12761,0.0350669070178711,0.0638109999901437,0.08107703425763814,0.09006967224564709,0.09434123442170103,0.09622822397535064,0.09700813498027212,0.09730866567309418,0.0974149970840532,0.09744820420790974,0.09745633498611313,0.09745703830626584,0.09745615515643012,0.09745530498314361,0.09745476664730486,0.09745447800236523,0.09745433804548184,0.09745427514204041,0.09745424870592653,0.09745423832900604,0.09745423456899156
12762,3.41945789020735e-16,5.643944066074669e-16,6.458280990820627e-16,6.173438776616369e-16,5.318702511326513e-16,4.3890741424988177e-16,3.7045814286276967e-16,3.380546703013236e-16,3.373631175681544e-16,3.558928226735758e-16,3.801613809234383e-16,4.0029817747177367e-16,4.1167658111183135e-16,4.142561605747498e-16,4.107576883949675e-16,4.0470796503655354e-16,3.99016587901246e-16,3.9531553521921626e-16,3.939619509233108e-16,3.944375287313602e-16,3.958609876913851e-16
12763,17.669191729050674,17.31806527742323,13.544328761026641,13.419371330423195,10.74382888559346,10.74327673620432,8.843441613923563,8.905662383353015,7.554573910787266,7.643283535609083,6.68097694037419,6.775682733531059,6.089245359728098,6.179117103162004,5.688728688715519,5.76870667973027,5.417855081982385,5.48620898898189,5.234823004740159,5.291644777290682,5.111267554203895
12764,2.382731463781464,1.3529576351120511,1.7977167943026404,1.3771672899587617,1.718882461598212,1.4349666667375442,1.6700451521159554,1.4752996416372928,1.6366189604714698,1.5029868589468376,1.6136834814663823,1.5219858595662494,1.5979452997130343,1.5350228763280405,1.587145842909073,1.5439688084035013,1.5797353127092064,1.5501074597335676,1.574650246035597,1.5543197698461002,1.571160900148307
12765,19.35108426936889,19.49063808508366,18.626833610850944,17.451959665186166,16.662147311335005,16.586946007868175,17.099791164643953,17.791450167477535,18.253109721014752,18.293289381048993,17.988853207440247,17.58169128900017,17.31187039241433,17.290623597173642,17.47131875593568,17.710990400495017,17.868673299778994,17.879765332177133,17.772529953748435,17.63145803521932,17.539318022167333
12766,0.04541777050030509,0.07696385475433985,0.09313620193461611,0.100383091648921,0.10337313572071902,0.1045342612998082,0.10496294156482021,0.10511397753110831,0.10516471721290842,0.10518087549500214,0.10518568739274363,0.10518698792752477,0.1051872832362384,0.10518732402038909,0.10518731503409931,0.10518730363912521,0.10518729685992195,0.10518729359107269,0.10518729217720088,0.10518729160819786,0.10518729139163305
12767,0.0011598555847720478,0.0020189330098525572,0.0023101939299244125,0.0022703630592340028,0.002154216118553788,0.002080037849697961,0.0020596475080999514,0.002066611638942559,0.0020778355842251237,0.0020840771830379747,0.0020853612541687793,0.002084455565755827,0.0020834027546148973,0.0020828923893381926,0.0020828275673076707,0.002082931380149533,0.0020830275553005715,0.0020830679073935553,0.0020830691847590543,0.002083058126812912,0.002083049556460924
12768,0.1714574005947922,0.258759188807329,0.25674916069887976,0.23231359470739588,0.2207857677967386,0.2219035904658158,0.22592687201010422,0.227985694258094,0.2282579461129845,0.2281580169183582,0.22835505526231623,0.22880394194297513,0.22929984438850448,0.22975111946304075,0.23016697141312076,0.23057698760374495,0.2309936749871319,0.23141533341658177,0.23183769972966886,0.23225907350721978,0.2326797512974167
12769,0.04589378332865631,0.06270537470871534,0.07538071426875759,0.08493746766171376,0.09214291844913826,0.09757557103681129,0.10167159708834717,0.10475985446245746,0.10708829024112405,0.10884384766999174,0.110167475280549,0.1111654432322779,0.11191787543052938,0.11248518243872012,0.11291291166441011,0.1132354042264055,0.1134785521019676,0.11366187691735112,0.11380009728163647,0.11390431050046997,0.1139828835460251
12770,20.88639524343229,15.73429668230737,11.359478815159314,10.112626460919142,11.893742930685478,14.859808729163944,16.963575379381247,17.204059352995518,15.934335388311279,14.29649328783756,13.345190819168803,13.454484749549156,14.279537215793681,15.148581166841344,15.542102387129479,15.356104164660163,14.852805169363188,14.410385740489957,14.27126328347486,14.43639166988173,14.728671056544403
12771,-0.025638095571529827,-0.09860250374749198,-0.05136250963486973,-0.022502448385293444,-0.06581104621665804,-0.0670266529354248,-0.03777834948244113,-0.04908682623354638,-0.06381528009394846,-0.05020876690107073,-0.04606932199137952,-0.05681488394238203,-0.055111264142212534,-0.0486848996441799,-0.05247756912118519,-0.05517186601098004,-0.05153855854282488,-0.05125529736762377,-0.053784128410520236,-0.05292463628831962,-0.05160222194751435
12772,4.837570953039206,3.492084018442931,2.602352753106083,2.214188744826143,2.14991246621281,2.222853600666413,2.3152665700221804,2.378770885177934,2.407732625177947,2.4135281081197415,2.409046637206157,2.40272801267668,2.3982104400869946,2.3960614998158936,2.3955640090623844,2.395831684366376,2.396261613115645,2.3965819239993458,2.3967405668623867,2.396781872447993,2.396766512548318
12773,-6.980969346267186e-33,-1.1479237506238533e-31,-2.4394621490346107e-31,-3.3560075716908347e-31,-3.672581536835979e-31,-3.4835836902034606e-31,-3.048650835276201e-31,-2.629614304995233e-31,-2.386236962327364e-31,-2.350424689917558e-31,-2.4603937021064877e-31,-2.619358824333551e-31,-2.7465819845100117e-31,-2.803404495603839e-31,-2.7931285368521344e-31,-2.7443615558470874e-31,-2.690454742804356e-31,-2.6545891954196227e-31,-2.644336708993858e-31,-2.654378289939399e-31,-2.6733218133367068e-31
12774,4.533311145793158e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22,5.762311857260598e-22
12775,4.6058849923305733e-23,4.4379224228120206e-23,4.925738979144072e-23,4.8903839800036864e-23,4.942689973958495e-23,4.937085046601799e-23,4.942759693140259e-23,4.941966583034397e-23,4.9425889697573923e-23,4.942483328376858e-23,4.942552271083038e-23,4.9425387087933825e-23,4.942546413516979e-23,4.9425447141813504e-23,4.9425455819243465e-23,4.942545372560928e-23,4.9425454709458467e-23,4.942545445462458e-23,4.942545456681026e-23,4.942545453606822e-23,4.942545454892186e-23
12776,1.222704117048726e-11,1.822338072846013e-11,2.197673662223975e-11,2.349793718485364e-11,2.477572960935164e-11,2.5033621977363275e-11,2.5570850399688184e-11,2.5488522458154985e-11,2.578938993566728e-11,2.5629953350402585e-11,2.5843007343265936e-11,2.567955805788988e-11,2.5850301773866682e-11,2.5701481875178114e-11,2.5845327770853746e-11,2.5714394684912133e-11,2.5837764983467158e-11,2.572382173847955e-11,2.5830278832380058e-11,2.573147653024346e-11,2.582352777252836e-11
12777,12.205162214146085,6.927148725336293,4.006551229460157,2.2924413161508284,1.319776272235739,0.7571383245185392,0.43523284943411356,0.24990249051287913,0.14358314577367065,0.08246587164614821,0.04737372792533463,0.027211222895417116,0.015631069756354466,0.008978672628272013,0.005157573118878022,0.0029626001783705854,0.0017017818807298817,0.0009775363586848915,0.0005615170998948259,0.0003225465924288401,0.00018527732400339374
12778,-7.944316853439429e-25,-5.313439169392793e-24,-2.2504156879936897e-24,-9.531248231730213e-25,-4.036796105694187e-25,-1.7097154960982044e-25,-7.241205651865972e-26,-3.0668879946563856e-26,-1.2989276128822145e-26,-5.501384290680375e-27,-2.3300166085921247e-27,-9.86838422742456e-28,-4.179584252788875e-28,-1.7701909576660004e-28,-7.497339058332316e-29,-3.175368889563666e-29,-1.3448728283940796e-29,-5.695977341395527e-30,-2.4124331452538162e-30,-1.0217445280239385e-30,-4.327423052534058e-31
12779,1.0183181095950126e-19,1.163491064075896e-19,1.1841871378411857e-19,1.187137601106399e-19,1.1875582235673593e-19,1.1876181881352122e-19,1.1876267367737932e-19,1.1876279554805096e-19,1.187628129221164e-19,1.1876281539898917e-19,1.1876281575209586e-19,1.1876281580243529e-19,1.1876281580961176e-19,1.1876281581063484e-19,1.1876281581078068e-19,1.1876281581080148e-19,1.1876281581080444e-19,1.1876281581080487e-19,1.1876281581080495e-19,1.1876281581080495e-19,1.1876281581080495e-19
12780,5.498680409937235e-08,8.973160036452394e-08,1.0424271710815369e-07,1.0870872197284556e-07,1.0956639052680562e-07,1.0950379179192602e-07,1.0934813939132448e-07,1.092582601460323e-07,1.0922253748087254e-07,1.092121316684398e-07,1.0921039207210499e-07,1.0921070144123333e-07,1.0921113240336927e-07,1.092113628400673e-07,1.0921145011035183e-07,1.0921147406134571e-07,1.0921147738209182e-07,1.0921147623827622e-07,1.0921147506601665e-07,1.0921147448012687e-07,1.0921147426859991e-07
12781,0.0012143545037541096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12782,7.482762146723984,7.212908938050577,7.3268565826358785,7.278741291473073,7.299058352454079,7.290479313297708,7.2941018802091016,7.2925722227744725,7.293218132684365,7.2929453921332765,7.293060558980957,7.293011928871676,7.293032463318666,7.293023792486554,7.293027453813765,7.293025907789488,7.293026560610426,7.2930262849516385,7.293026401350734,7.2930263522002985,7.293026372954458
12783,2.8332981731240334,2.304840949986204,1.879233642844206,1.6121653369424513,1.4626330047475884,1.3844346004904375,1.3454356722472713,1.32668220296749,1.3179322118386188,1.3139566822079356,1.3121944724415744,1.3114319715562321,1.3111101094669604,1.310977828403588,1.3109250920474642,1.3109048291067273,1.3108974102495001,1.3108948773217366,1.3108941087019563,1.310893929557636,1.3108939220394773
12784,-5.589913039388674e-07,-1.4481716304300034e-06,-2.101215122256778e-06,-2.2263575784012645e-06,-1.8928932811606235e-06,-1.400053390275891e-06,-1.0556000107354725e-06,-1.0072438279408922e-06,-1.20431415119913e-06,-1.4766127366076792e-06,-1.6574259689478379e-06,-1.6727425777129824e-06,-1.557214443791658e-06,-1.40723611208695e-06,-1.3128193006307487e-06,-1.3105903476875631e-06,-1.3778396009896325e-06,-1.4601901780468684e-06,-1.509207736186322e-06,-1.5070414375812073e-06,-1.4681400071566004e-06
12785,-1.054529366165621,3.569194130039934,7.901541173052351,10.919479475202248,12.815541606642077,13.951824964469658,14.616554525962494,15.00039811890961,15.220451864780689,15.346094199035182,15.41766536925471,15.458381426658898,15.481526788769834,15.494678223771396,15.502149135889148,15.506392512902934,15.508802494159239,15.510171152441712,15.510948409180699,15.511389803882441,15.511640464321365
12786,0.184586582333059,0.3174666662729367,0.3939059657590667,0.43509815769172966,0.45679304710512464,0.4681220026481884,0.4740187086455683,0.47708410518558936,0.4786768821162672,0.4795043339170478,0.47993416654886234,0.4801574435921239,0.48027342386766286,0.4803336690627573,0.48036496298544645,0.4803812183730582,0.48038966210721834,0.48039404813859293,0.4803963264280532,0.4803975098675572,0.48039812459587716
12787,1.0686118712555799,1.1423857698620932,1.3297298999517406,1.4705099573944616,1.5581833300727563,1.60947254076856,1.6387467193774594,1.6552840264206055,1.6645848857558174,1.6698058171524135,1.6727340786589138,1.6743758522637366,1.6752961904753176,1.6758120736753022,1.6761012362562346,1.6762633153572588,1.6763541621122406,1.6764050823841716,1.6764336235380188,1.676449621038348,1.6764585877382847
12788,196.57483591447004,180.2679929363798,167.51530077509176,157.5421160465034,149.7426324259012,143.6430818406538,138.87295613082895,135.14250108016248,132.22511572564653,129.94358781788534,128.15932932565858,126.76395811137117,125.67271441874232,124.81931226703577,124.15191300740489,123.62997646100042,123.22179836589244,122.9025845486694,122.65294483912263,122.45771524309593,122.30503682813564
12789,-0.8593413180681484,-0.11807252937770207,1.0572903374587121,2.073218446404641,2.7359052774653345,3.0677425062328894,3.171868436007749,3.1546185423440423,3.0933677009737752,3.0318106482117533,2.9876411330244745,2.9630426166502772,2.953327622066134,2.952373482135297,2.955220919047699,2.958790187484268,2.9616349778314905,2.9633785944655746,2.9641824963170365,2.964379060152648,2.964274983404227
12790,0.3141368348701682,0.5542117984057604,0.7376859463529016,0.8779036619746258,0.9850632154820715,1.0669585013737213,1.1295459014864795,1.177377502661388,1.21393217767319,1.241868609496414,1.2632186617882661,1.2795351597486782,1.2920048297079285,1.3015346117279363,1.3088176228778419,1.3143835688038124,1.3186372701113038,1.3218881056483378,1.32437251414929,1.3262711908215754,1.327722229611895
12791,4.9051100296502845,3.659228851227623,3.160954052265182,3.607943527887894,4.499446093032893,5.125114764801104,5.102068591486467,4.576215166647511,4.0147129920596445,3.816062851409139,4.046096157827803,4.45867656941881,4.729698700987078,4.698594685717911,4.447516439517554,4.195494068447449,4.1183754376689,4.234903902968202,4.425099728193416,4.541651952700362,4.518064243129292
12792,105.1426007334974,95.1023254744184,87.20854070920127,82.13248251783155,77.87828314568718,75.37334585772571,73.02687076248749,71.84831342420539,70.50675355054702,70.00760517740515,69.19988750945072,69.04430160080206,68.52422287786699,68.53824782337274,68.17676417779192,68.27065666096024,67.99979819552632,68.1275838146864,67.9112476807643,68.04967320706953,67.86841122001556
12793,-0.36921901168292415,-0.22444132936450742,-0.13643368497548314,-0.08293548451479171,-0.05041492936982001,-0.03064629233474399,-0.018629307738925856,-0.011324407632767625,-0.0068838955279655455,-0.004184591298429149,-0.0025437347594471794,-0.0015462887687141128,-0.0009399600124861431,-0.0005713841055753679,-0.0003473337075697953,-0.00021113766245334784,-0.00012834663476278316,-7.801951799372144e-05,-4.742660529606416e-05,-2.8829746039826475e-05,-1.7525063232595865e-05
12794,2.4751977856095734e-32,3.899923252035614e-32,3.825078578602722e-32,3.0487892424478917e-32,2.4503322776010082e-32,2.3495793414771975e-32,2.567355346428912e-32,2.7963406554005185e-32,2.874662651447437e-32,2.8239205817263875e-32,2.743043183915009e-32,2.702243939673166e-32,2.7094036364325726e-32,2.7357438505876585e-32,2.7537315229447225e-32,2.755250588395397e-32,2.747468423758618e-32,2.7403301612270306e-32,2.738387078674623e-32,2.740377293954044e-32,2.7429829789717353e-32
12795,4.285414996145241e-06,6.98565067472809e-06,8.155332884033487e-06,8.557303676364814e-06,8.665451095457289e-06,8.683718206787946e-06,8.681809381596393e-06,8.678340052645524e-06,8.676390878673614e-06,8.675593179870267e-06,8.675332403836965e-06,8.67526706745474e-06,8.675258256112602e-06,8.675260811022158e-06,8.675263514177958e-06,8.675264900420958e-06,8.675265438484158e-06,8.67526560551244e-06,8.675265643994e-06,8.675265647516351e-06,8.675265644960995e-06
12796,8.7761308321069e-65,9.262322870921e-65,4.075404084883235e-65,1.7931698869218374e-65,7.889912696731769e-66,3.471546272110838e-66,1.5274736213999925e-66,6.720854285644144e-67,2.9571628403940095e-67,1.3011459098713432e-67,5.725016747976431e-68,2.51899625675736e-68,1.108353463559809e-68,4.876733726338974e-69,2.1457533737682647e-69,9.44127319515221e-70,4.154141880199426e-70,1.8278143640295975e-70,8.042347723550879e-71,3.538617388032336e-71,1.5569847822193056e-71
